门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"邂逅花坊鲜花（浪漫情缘）	","8054677	",拉萨,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（忆甜鲜花美甲）	","8069019	",赤峰,"47.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（99花艺）	","8069022	",泰州,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花样年华）	","8089533	",吐鲁番,"50.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千艺鲜花）	","8095148	",通辽,"81.0	",--,0,未触犯红线,未触犯红线
"婉榕花店(七夕预定，表白，鲜花)	","8137051	",北海,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫盛鲜花）	","8147167	",淄博,"88.0	",--,0,未触犯红线,未触犯红线
"安宁中意花店?邂逅花坊鲜花	","8147168	",昆明,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花好月缘）	","8147170	",天津,"53.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（四季花卉）	","8147172	",连云港,"54.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千禧鲜花婚庆）	","8147173	",银川,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（陌上花礼）	","8147175	",天津,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱家花坊）	","8147176	",襄阳,"66.0	",--,0,未触犯红线,未触犯红线
"绿草地鲜花坊	","8147177	",宁波,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（半糖花艺）	","8147180	",芜湖,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（故里花艺）	","8147181	",南平,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（锦尚花艺设计）	","8147182	",滨州,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（想念花屋）	","8147183	",天津,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰之约）	","8147185	",新余,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花礼品）	","8147186	",佛山,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（北国花艺）	","8147187	",荆门,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱花坊鲜花）	","8147303	",达州,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫缘鲜花）	","8147305	",苏州,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（寄心花语）	","8147306	",天门,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（牵手花店）	","8147310	",深圳,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情怀屯花艺）	","8147311	",上饶,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（槿漫轩花艺店）	","8147314	",廊坊,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一花一木）	","8207298	",上海,"86.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(薇薇花坊)	","8207299	",遵义,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(玫瑰花坊)	","8207303	",南昌,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(亮亮鲜花婚庆)	","8207305	",上海,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（唯爱鲜花婚庆）	","8207306	",苏州,"85.0	",--,0,未触犯红线,未触犯红线
"御花园(七夕预定，表白，鲜花)	","8207310	",南京,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（大自然花店）	","8207311	",宝鸡,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（果臻花艺）	","8207312	",温州,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(你好漂亮)	","8207313	",重庆,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（拾光花艺）	","8207314	",洛阳,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(随缘鲜花)	","8221491	",苏州,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(紫鑫花坊)	","8221494	",苏州,"58.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(璐颖花艺)	","8226880	",恩施土家族苗族自治州,"87.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(花语心愿花坊)	","8226881	",苏州,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花(流星花苑)	","8226884	",宁波,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（罗雅花艺）	","8255269	",南京,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（同创花语）	","8255270	",南京,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（姿姿花苑）	","8255271	",苏州,"52.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（西西花艺生活馆）	","8255275	",重庆,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（初见花艺）	","8255277	",张家界,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（璟妍鲜花）	","8255278	",南京,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（夏天植物鲜花）	","8255280	",成都,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（女人花）	","8255286	",遵义,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（田园鲜花）	","8255997	",吕梁,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雨欣鲜花饰品）	","8255998	",赤峰,"89.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（向阳花阁）	","8256000	",曲靖,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（温馨花铺）	","8256052	",咸宁,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花唯媒）	","8256054	",黔南布依族苗族自治州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（铭茜世鲜花村）	","8258618	",重庆,"61.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心缘鲜花）	","8258619	",重庆,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（莫奈花园）	","8283865	",鹤壁,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花店）	","8283866	",吉安,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（静花缘花店）	","8283867	",银川,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（乐屋鲜花）	","8283868	",苏州,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一花坊）	","8283869	",廊坊,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（永祥花坊）	","8283870	",贵阳,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（广发鲜花）	","8283871	",苏州,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金娃娃鲜花礼仪）	","8283872	",巴彦淖尔,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（满天星鲜花）	","8283873	",苏州,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青马花坊）	","8283874	",上海,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花加花艺）	","8283875	",绵阳,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漫香花艺）	","8283876	",六安,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那些花儿）	","8285236	",廊坊,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百合花店）	","8285240	",廊坊,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝶恋花）	","8285241	",荆门,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（依依鲜花）	","8285243	",苏州,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（绿之源花卉坊）	","8285245	",兴安盟,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（博文花店）	","8292160	",南京,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花开相恋）	","8331685	",湘潭,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（晓晓鲜花）	","8331691	",临沂,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花言巧语）	","8331694	",菏泽,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（新悦花店）	","8331697	",湖州,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅艺花坊）	","8331699	",重庆,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花来坊）	","8331701	",佛山,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（邂逅花开）	","8331702	",苏州,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（木锦印记鲜花坊）	","8331705	",淄博,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花开部落）	","8331706	",上海,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七彩鲜花）	","8331707	",玉溪,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花颜花艺）	","8334639	",湖州,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花千谷）	","8334641	",宜春,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱琳鲜花）	","8344291	",朝阳,"76.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金百合鲜花店）	","8344293	",大同,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心馨花居鲜花店）	","8408766	",湛江,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（彭小姐花店）	","8408767	",十堰,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（黄花梨工艺品）	","8408768	",海口,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰飘香）	","8408770	",汕尾,"75.0	",--,0,未触犯红线,未触犯红线
"花掌门花艺·七夕表白鲜花	","8408771	",潍坊,"67.0	",--,0,未触犯红线,未触犯红线
"岩琪儿鲜花（七夕鲜花，玫瑰花、生日鲜花、鲜花店）	","8408772	",长春,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心语星愿）	","8408773	",上饶,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一朵）	","8408774	",济南,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（馨蕊鲜花）	","8408775	",临沂,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花）	","8408776	",廊坊,"71.0	",--,0,未触犯红线,未触犯红线
"媛旺鲜花店(七夕预定，表白，鲜花)	","8408777	",天津,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（荼草作）	","8408780	",上海,"46.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜之洋鲜花）	","8409086	",桂林,"70.0	",--,198,未触犯红线,未触犯红线
"邂逅花坊鲜花（幸福一生花坊）	","8409087	",达州,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蓉蓉鲜花坊）	","8409088	",益阳,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（娜间花店）	","8409430	",长春,"59.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫艺花坊）	","8409431	",广元,"63.0	",--,0,未触犯红线,未触犯红线
"花艺轩(七夕预定，表白，鲜花)	","8409432	",深圳,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（院子花艺）	","8409433	",北海,"57.0	",--,0,未触犯红线,未触犯红线
"花点时间(七夕预定，表白，鲜花)	","8425703	",南京,"82.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫馨花坊）	","8457223	",苏州,"56.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（桔子花艺馆）	","8457224	",阿克苏地区,"81.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花flower）	","8457225	",哈尔滨,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰之约鲜花）	","8457226	",辽阳,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花予鲜花速递）	","8457228	",唐山,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花语花艺）	","8457230	",黄冈,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那年花开）	","8457231	",宝鸡,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花）	","8457232	",石家庄,"77.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（赛亚龙珠花艺）	","8457233	",济南,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芳芳鲜花店）	","8457234	",南宁,"73.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花开花艺店）	","8457235	",东莞,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花辰月夕）	","8457236	",大庆,"74.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玻璃花坊）	","8457237	",南阳,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅致花店）	","8457238	",桂林,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（缤纷花艺）	","8457239	",泰州,"80.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（女人花鲜花坊）	","8457240	",孝感,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（传情花艺）	","8457241	",遵义,"66.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花样年华花艺）	","8457242	",大同,"75.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（友缘花吧）	","8457673	",泰州,"49.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（幸福花圃鲜花婚庆）	","8458249	",娄底,"72.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心花坊）	","8458250	",南宁,"56.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千禧婚纱花店）	","8458253	",中山,"69.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰园花店）	","8462142	",怀化,"56.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（姐妹花叶批发）	","8462143	",济南,"71.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（万兴花业）	","8462144	",湘潭,"67.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金上石化店）	","8472336	",上海,"70.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千缘花艺）	","8472337	",湘西土家族苗族自治州,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（梦媛花卉）	","8472338	",长春,"83.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见你花艺）	","8472339	",秦皇岛,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心连心鲜花婚庆）	","8472340	",潍坊,"60.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花时尚）	","8472341	",益阳,"78.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（双生花花坊）	","8472342	",贵阳,"50.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（邻家花坊）	","8472644	",合肥,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（宝欢花术）	","8472646	",娄底,"83.0	",--,0,未触犯红线,未触犯红线
"四季花坊(七夕预定，表白，鲜花)	","8472660	",重庆,"65.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（帝国花坊）	","8472706	",烟台,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（朵朵花艺）	","8472707	",保山,"79.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚园花艺）	","8472858	",南宁,"75.0	",--,0,未触犯红线,未触犯红线
"相约花卉(七夕预定，表白，鲜花)	","8475938	",南京,"65.0	",--,0,未触犯红线,未触犯红线
"smiLe(七夕预定，表白，鲜花)	","8488443	",常州,"85.0	",--,0,未触犯红线,未触犯红线
"花好月缘·七夕鲜花	","8488444	",渭南,"81.0	",--,0,未触犯红线,未触犯红线
"百合花坊	","8488445	",佛山,"79.0	",--,0,未触犯红线,未触犯红线
"百合花艺(生日,表白,鲜花店)(七夕预定，表白，鲜花)	","8488446	",菏泽,"82.0	",--,0,未触犯红线,未触犯红线
"花语鲜花(七夕预定，表白，鲜花)	","8495346	",合肥,"81.0	",--,0,未触犯红线,未触犯红线
"爱美瑞鲜花店爱美瑞花卉(七夕预定，表白，鲜花）	","8496752	",永州,"73.0	",--,0,未触犯红线,未触犯红线
"车之恋(七夕预定，表白，鲜花)	","8588037	",毕节,"73.0	",--,0,未触犯红线,未触犯红线
"阳光花卉(七夕预定，表白，鲜花)	","8588038	",上海,"83.0	",--,0,未触犯红线,未触犯红线
"小雨鲜花(七夕预定，表白，鲜花)	","8588040	",天津,"73.0	",--,0,未触犯红线,未触犯红线
"喜迎门(七夕预定，表白，鲜花)	","8588041	",双鸭山,"80.0	",--,0,未触犯红线,未触犯红线
"勿忘我鲜花坊（七夕、生日、开业花篮）	","8588166	",哈尔滨,"76.0	",--,0,未触犯红线,未触犯红线
"天天鲜花(七夕预定，表白，鲜花)	","8588167	",深圳,"50.0	",--,0,未触犯红线,未触犯红线
"壹流花店(七夕预定，表白，鲜花)	","8597721	",萍乡,"80.0	",--,0,未触犯红线,未触犯红线
"流星花园鲜花(七夕预定，表白，鲜花)	","8601041	",宿迁,"71.0	",--,0,未触犯红线,未触犯红线
"费费花园鲜花店(七夕预定，表白，鲜花)	","8690558	",杭州,"69.0	",--,0,未触犯红线,未触犯红线
"情窦初开(七夕预定，表白，鲜花)	","8709462	",淮安,"65.0	",--,0,未触犯红线,未触犯红线
"鲜花礼品(七夕预定，表白，鲜花)	","8709463	",长春,"52.0	",--,0,未触犯红线,未触犯红线
"花之缘婚庆(七夕预定，表白，鲜花)	","8709464	",驻马店,"68.0	",--,0,未触犯红线,未触犯红线
"爱花居鲜花坊(七夕预定，表白，鲜花)	","8709465	",黔南布依族苗族自治州,"82.0	",--,0,未触犯红线,未触犯红线
"温馨花源（天福家园店）	","8709466	",通辽,"53.0	",--,0,未触犯红线,未触犯红线
"小仙女花艺(七夕预定，表白，鲜花)	","8709468	",中山,"74.0	",--,0,未触犯红线,未触犯红线
"花艺轩(七夕预定，表白，鲜花)	","8710726	",南通,"77.0	",--,0,未触犯红线,未触犯红线
"天天鲜花泉州店	","8723453	",泉州,"73.0	",--,0,未触犯红线,未触犯红线
"唯爱鲜花坊(七夕预定，表白，鲜花)	","8727584	",宿州,"89.0	",--,0,未触犯红线,未触犯红线
"欢欢花艺坊(鲜花)	","8743602	",肇庆,"76.0	",--,0,未触犯红线,未触犯红线
"鲜花·婚庆礼品(七夕预定，表白，鲜花)	","8757366	",安阳,"52.0	",--,0,未触犯红线,未触犯红线
"花田千数(七夕预定，表白，鲜花)	","8757367	",安阳,"56.0	",--,0,未触犯红线,未触犯红线
"爱度花店（龙观街店七夕预定，表白，鲜花）	","8757368	",内江,"87.0	",--,0,未触犯红线,未触犯红线
"勿忘我花店·七夕鲜花	","8757370	",安阳,"82.0	",--,0,未触犯红线,未触犯红线
"娟子花艺生活馆(七夕预定，表白，鲜花)	","8757371	",焦作,"83.0	",--,0,未触犯红线,未触犯红线
